Row ID,Order ID,Order Month in word,Order Date,Ship Date,Avg Shipping time,Order year,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
889,GE-2015-414103,Jul,7/28/2015,7/31/2015,3,2015,Second Class,SD-39486,Susan Davis,Consumer,United States,Rochester,New York,98590,East,OFF-ST-43881931,Office Supplies,Storage,Fellowes Bankers Box,32
890,WI-2016-728329,May,5/2/2016,5/8/2016,6,2016,Standard Class,JT-74122,John Taylor,Home Office,United States,Springfield,Michigan,42648,Central,OFF-ST-52759502,Office Supplies,Storage,Plastic Stackable Storage,34
891,WA-2015-299402,Apr,4/28/2015,4/30/2015,2,2015,Second Class,JA-75476,Jessica Anderson,Corporate,United States,Riverside,Oklahoma,11880,South,OFF-PA-62714875,Office Supplies,Paper,Hammermill Copy Paper,45
892,KA-2018-392293,Oct,10/26/2018,10/29/2018,3,2018,Second Class,WD-19691,William Davis,Home Office,United States,Mesa,Arizona,86898,West,OFF-ST-39696581,Office Supplies,Storage,Plastic Stackable Storage,22
893,WA-2017-120961,Nov,11/4/2017,11/8/2017,4,2017,Standard Class,SG-67354,Sarah Garcia,Home Office,United States,Springfield,Michigan,82278,Central,FUR-CH-36960315,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",26
894,LO-2019-238169,Apr,4/2/2019,4/7/2019,5,2019,Standard Class,JL-22483,Jessica Lee,Home Office,United States,Fairview,Alaska,87445,West,OFF-BI-24483172,Office Supplies,Binders,Basic 3 Ring Binder,44
895,UT-2018-606095,Jan,1/26/2018,1/29/2018,3,2018,Second Class,LL-19860,Linda Lee,Consumer,United States,Riverside,Nevada,24145,West,FUR-CH-95589026,Furniture,Chairs,Global Deluxe Stacking Chair,39
896,ID-2018-687780,Dec,12/5/2018,12/5/2018,0,2018,Same Day,MJ-33516,Michael Jackson,Corporate,United States,Riverside,New Hampshire,15053,East,FUR-TA-76508376,Furniture,Tables,Conference Room Table,31
897,IL-2017-684019,Sep,9/17/2017,9/21/2017,4,2017,Standard Class,LG-87562,Linda Garcia,Home Office,United States,Columbus,Ohio,89954,Central,FUR-CH-97507272,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",38
898,VI-2015-800523,Jan,1/28/2015,1/31/2015,3,2015,Standard Class,DG-55844,Daniel Gute,Corporate,United States,Greenville,New Mexico,14170,West,FUR-CH-45447269,Furniture,Chairs,Ergonomic Mesh Task Chair,103
899,MI-2015-473752,Nov,11/18/2015,11/23/2015,5,2015,Standard Class,JJ-59498,John Johnson,Consumer,United States,Fairview,District of Columbia,18471,East,TEC-AC-28129120,Technology,Accessories,Logitech Wireless Mouse,41
900,WA-2018-346141,Sep,9/12/2018,9/14/2018,2,2018,Second Class,ST-83967,Sean Thomas,Home Office,United States,Orlando,Florida,97069,South,OFF-PA-80695147,Office Supplies,Paper,Premium Photo Paper,25
901,ID-2015-114022,Oct,10/14/2015,10/16/2015,2,2015,Second Class,SG-68960,Sean Garcia,Consumer,United States,Springfield,Maryland,67730,East,FUR-BO-12283165,Furniture,Bookcases,Bush Somerset Collection Bookcase,14
902,NE-2015-285966,Dec,12/2/2015,12/5/2015,3,2015,Second Class,CD-33230,Claire Davis,Consumer,United States,Greenville,South Carolina,89287,South,TEC-AC-33646782,Technology,Accessories,Logitech Wireless Mouse,52
903,NE-2016-381148,Mar,3/28/2016,3/30/2016,2,2016,Second Class,CT-50020,Claire Taylor,Corporate,United States,Fairview,Louisiana,72717,South,TEC-CO-93465426,Technology,Copiers,Canon imageCLASS Copier,79
904,VI-2019-260385,Apr,4/10/2019,4/11/2019,1,2019,First Class,DW-88822,David Wilson,Consumer,United States,Fairview,Delaware,19660,East,TEC-AC-99710184,Technology,Accessories,Noise Cancelling Headphones,88
905,NE-2017-118130,Oct,10/6/2017,10/7/2017,1,2017,First Class,LW-41694,Linda Wilson,Corporate,United States,Columbus,Ohio,77334,Central,TEC-AC-44513095,Technology,Accessories,USB-C Hub,57
906,CA-2018-241702,Jul,7/9/2018,7/14/2018,5,2018,Standard Class,JM-48396,John Moore,Consumer,United States,Riverside,Nebraska,56897,Central,TEC-CO-41128166,Technology,Copiers,HP OfficeJet Pro,94
907,CO-2017-699488,Mar,3/28/2017,3/31/2017,3,2017,Second Class,RJ-99104,Robert Johnson,Corporate,United States,Greenville,Connecticut,72212,East,OFF-ST-10514252,Office Supplies,Storage,Fellowes Bankers Box,51
908,OK-2015-666626,Mar,3/3/2015,3/6/2015,3,2015,Standard Class,DB-62655,Daniel Brown,Home Office,United States,Fairview,Maine,36455,East,TEC-CO-63266616,Technology,Copiers,Brother Laser Copier,103
909,WI-2016-942114,Sep,9/27/2016,10/1/2016,4,2016,Standard Class,JS-88726,John Smith,Consumer,United States,Greenville,New Jersey,97464,East,TEC-CO-41754681,Technology,Copiers,Brother Laser Copier,96
910,NE-2015-818350,Feb,2/20/2015,2/21/2015,1,2015,First Class,JM-43161,James Moore,Corporate,United States,Springfield,Montana,81167,West,FUR-TA-57016639,Furniture,Tables,Adjustable Height Table,102
911,GE-2018-610979,Jul,7/25/2018,7/28/2018,3,2018,Second Class,MG-75837,Michael Gute,Consumer,United States,Portland,Oregon,87509,West,TEC-AC-59400450,Technology,Accessories,Noise Cancelling Headphones,48
912,LO-2015-223800,Feb,2/28/2015,2/28/2015,0,2015,Same Day,EJ-88286,Emily Jackson,Home Office,United States,Riverside,Maryland,71899,East,TEC-AC-29300198,Technology,Accessories,Logitech Wireless Mouse,24
913,TE-2016-607664,Aug,8/26/2016,8/29/2016,3,2016,Standard Class,WJ-22625,William Jackson,Home Office,United States,Riverside,Oklahoma,64442,South,TEC-PH-75921475,Technology,Phones,Android Smartphone,79
914,AL-2019-155435,May,5/28/2019,6/1/2019,4,2019,Standard Class,KG-96069,Karen Garcia,Consumer,United States,Fairview,Alaska,82646,West,TEC-CO-15187351,Technology,Copiers,Canon imageCLASS Copier,85
915,NE-2017-487795,Aug,8/4/2017,8/8/2017,4,2017,Standard Class,DJ-63621,Daniel Jackson,Corporate,United States,Aurora,Colorado,59054,West,OFF-BI-17983077,Office Supplies,Binders,Cardinal Heavyweight Binders,85
916,MA-2017-451232,Dec,12/24/2017,12/30/2017,6,2017,Standard Class,LM-87373,Laura Moore,Corporate,United States,Fairview,New Jersey,10903,East,OFF-BI-78300859,Office Supplies,Binders,Cardinal Heavyweight Binders,71
917,SO-2017-485032,Apr,4/17/2017,4/20/2017,3,2017,Standard Class,JD-98632,John Davis,Corporate,United States,Riverside,Michigan,41057,Central,OFF-ST-77769512,Office Supplies,Storage,Desktop File Organizer,106
918,AR-2018-351843,May,5/17/2018,5/23/2018,6,2018,Standard Class,DJ-61959,David Jackson,Corporate,United States,Riverside,New Mexico,42806,West,TEC-PH-99302412,Technology,Phones,Cisco Unified IP Phone,77
919,MO-2016-717246,Dec,12/27/2016,12/31/2016,4,2016,Standard Class,JT-76830,James Thomas,Consumer,United States,Greenville,Alaska,71277,West,TEC-AC-62762403,Technology,Accessories,Noise Cancelling Headphones,61
920,OK-2018-856849,Mar,3/28/2018,3/29/2018,1,2018,First Class,WW-75824,William Wilson,Corporate,United States,Fairview,Utah,73737,West,TEC-AC-14311921,Technology,Accessories,Noise Cancelling Headphones,23
921,MI-2019-791664,Jun,6/22/2019,6/27/2019,5,2019,Standard Class,DM-39424,David Martin,Consumer,United States,Riverside,New Jersey,65848,East,TEC-PH-56983100,Technology,Phones,Cisco Unified IP Phone,64
922,NE-2017-664976,Oct,10/15/2017,10/20/2017,5,2017,Standard Class,MM-98753,Michael Martin,Consumer,United States,Riverside,Alaska,93867,West,TEC-CO-55338113,Technology,Copiers,Brother Laser Copier,38
923,UT-2017-584509,Jun,6/14/2017,6/16/2017,2,2017,Second Class,WD-95327,William Davis,Home Office,United States,Fairview,Louisiana,48910,South,FUR-CH-75169751,Furniture,Chairs,Global Deluxe Stacking Chair,45
924,IN-2015-127975,Nov,11/12/2015,11/18/2015,6,2015,Standard Class,ST-20105,Susan Taylor,Consumer,United States,Fairview,Alabama,61254,South,TEC-CO-11455891,Technology,Copiers,Brother Laser Copier,55
925,IL-2016-750639,Apr,4/11/2016,4/12/2016,1,2016,First Class,WT-64671,William Taylor,Corporate,United States,Greenville,Delaware,64752,East,FUR-BO-69515806,Furniture,Bookcases,Sauder Classic Bookcase,53
926,DE-2019-590484,Mar,3/12/2019,3/14/2019,2,2019,Second Class,RM-37641,Robert Moore,Consumer,United States,Phoenix,Arizona,92935,West,OFF-ST-59374312,Office Supplies,Storage,Fellowes Bankers Box,31
927,PE-2017-343666,Feb,2/3/2017,2/6/2017,3,2017,Standard Class,RW-76587,Robert Wilson,Home Office,United States,Chandler,Arizona,49611,West,FUR-BO-61489281,Furniture,Bookcases,Ikea Billy Bookcase,70
928,ID-2016-395057,Sep,9/3/2016,9/6/2016,3,2016,Second Class,EA-50351,Emily Anderson,Corporate,United States,Springfield,New Jersey,46238,East,OFF-ST-86435142,Office Supplies,Storage,Fellowes Bankers Box,6
929,OK-2017-942045,Jul,7/24/2017,7/27/2017,3,2017,Second Class,RM-45428,Robert Moore,Consumer,United States,Greenville,Connecticut,61939,East,OFF-BI-41311371,Office Supplies,Binders,Cardinal Heavyweight Binders,37
930,MI-2017-661925,Sep,9/14/2017,9/17/2017,3,2017,Second Class,DM-78615,Daniel Martin,Consumer,United States,Springfield,West Virginia,24269,East,FUR-BO-61020797,Furniture,Bookcases,Ikea Billy Bookcase,82
931,WI-2017-528320,Mar,3/28/2017,3/29/2017,1,2017,First Class,LW-35375,Linda Wilson,Consumer,United States,Cambridge,Massachusetts,50250,East,OFF-ST-35265339,Office Supplies,Storage,Desktop File Organizer,102
932,NE-2018-658828,Nov,11/19/2018,11/21/2018,2,2018,Second Class,LA-31726,Linda Anderson,Home Office,United States,Riverside,Delaware,42457,East,TEC-PH-94424768,Technology,Phones,Cisco Unified IP Phone,82
933,OK-2016-472367,Feb,2/1/2016,2/3/2016,2,2016,Second Class,EL-85023,Emily Lee,Corporate,United States,Philadelphia,Pennsylvania,47073,East,FUR-CH-61542522,Furniture,Chairs,Global Deluxe Stacking Chair,109
934,IN-2018-523163,Apr,4/5/2018,4/8/2018,3,2018,Standard Class,ST-59861,Sean Thomas,Consumer,United States,Riverside,West Virginia,40000,East,TEC-PH-11661904,Technology,Phones,Apple iPhone 8,59
935,PE-2017-361278,Nov,11/7/2017,11/9/2017,2,2017,Second Class,SW-77782,Sean Wilson,Corporate,United States,Riverside,Kansas,49428,Central,FUR-CH-45607111,Furniture,Chairs,Global Deluxe Stacking Chair,40
936,AR-2019-495867,Apr,4/28/2019,4/28/2019,0,2019,Same Day,SM-40189,Sarah Martinez,Consumer,United States,San Francisco,California,32951,West,FUR-CH-41996340,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",55
937,NE-2015-717032,Oct,10/7/2015,10/9/2015,2,2015,Second Class,WG-42359,William Gute,Consumer,United States,Fairview,Rhode Island,33013,East,FUR-CH-90695802,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",40
938,SO-2015-135947,May,5/16/2015,5/19/2015,3,2015,Second Class,DG-99881,Daniel Gute,Consumer,United States,Riverside,Iowa,40359,Central,OFF-ST-39625460,Office Supplies,Storage,Plastic Stackable Storage,21
939,NO-2017-815523,Aug,8/28/2017,8/31/2017,3,2017,Standard Class,JL-96588,Jessica Lee,Consumer,United States,Riverside,Missouri,37995,Central,TEC-AC-11657493,Technology,Accessories,Logitech Wireless Mouse,39
940,VE-2017-354681,Nov,11/28/2017,12/1/2017,3,2017,Second Class,WM-35358,William Martin,Corporate,United States,Fairview,Indiana,93180,Central,OFF-ST-71509889,Office Supplies,Storage,Plastic Stackable Storage,17
941,DE-2018-714303,Jan,1/8/2018,1/8/2018,0,2018,Same Day,JD-99534,John Davis,Home Office,United States,Greenville,West Virginia,46062,East,TEC-AC-30004627,Technology,Accessories,Logitech Wireless Mouse,73
942,KE-2017-678452,Jul,7/2/2017,7/5/2017,3,2017,Standard Class,MM-41226,Michael Martin,Home Office,United States,Fairview,Missouri,74405,Central,OFF-ST-79090997,Office Supplies,Storage,Fellowes Bankers Box,33
943,WE-2019-687364,May,5/5/2019,5/8/2019,3,2019,Standard Class,MA-72436,Michael Anderson,Home Office,United States,Springfield,District of Columbia,51080,East,TEC-AC-25808445,Technology,Accessories,Logitech Wireless Mouse,43
944,NE-2017-647315,Dec,12/2/2017,12/6/2017,4,2017,Standard Class,ES-45644,Emily Smith,Consumer,United States,Riverside,Indiana,70819,Central,TEC-CO-34656849,Technology,Copiers,HP OfficeJet Pro,38
945,CA-2015-963190,Feb,2/6/2015,2/9/2015,3,2015,Standard Class,RG-17078,Robert Gute,Consumer,United States,Springfield,New Jersey,10269,East,OFF-BI-27285289,Office Supplies,Binders,Cardinal Heavyweight Binders,45
946,MI-2015-557509,Feb,2/16/2015,2/18/2015,2,2015,Second Class,JG-46619,James Gute,Corporate,United States,Fairview,Vermont,20731,East,FUR-CH-32991721,Furniture,Chairs,Global Deluxe Stacking Chair,63
947,DI-2019-759086,May,5/28/2019,6/1/2019,4,2019,Standard Class,DB-54529,David Brown,Home Office,United States,Riverside,Idaho,92754,West,FUR-CH-75949103,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",20
948,MI-2015-734903,Apr,4/17/2015,4/22/2015,5,2015,Standard Class,ST-67075,Sean Taylor,Corporate,United States,Fairview,Maryland,50833,East,OFF-ST-45102548,Office Supplies,Storage,Plastic Stackable Storage,15
949,WE-2019-312640,Aug,8/19/2019,8/22/2019,3,2019,Second Class,LM-41572,Laura Moore,Consumer,United States,Springfield,Montana,13957,West,OFF-PA-64378241,Office Supplies,Paper,Premium Photo Paper,59
950,NE-2016-354974,Oct,10/7/2016,10/9/2016,2,2016,Second Class,CB-23074,Claire Brown,Corporate,United States,Riverside,Alaska,33075,West,FUR-CH-36726268,Furniture,Chairs,Global Deluxe Stacking Chair,17
951,WE-2015-481614,Jul,7/25/2015,7/27/2015,2,2015,Second Class,RS-92970,Robert Smith,Corporate,United States,Riverside,New Hampshire,71477,East,TEC-AC-11088766,Technology,Accessories,Noise Cancelling Headphones,74
952,VI-2016-349927,Nov,11/19/2016,11/21/2016,2,2016,Second Class,JL-92909,Jessica Lee,Home Office,United States,Greenville,Virginia,26701,East,TEC-CO-96786006,Technology,Copiers,Brother Laser Copier,140
953,GE-2018-430068,Aug,8/26/2018,8/28/2018,2,2018,Second Class,DG-23185,David Garcia,Corporate,United States,Tampa,Florida,91967,South,FUR-TA-38864000,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,105
954,KE-2017-451864,Aug,8/28/2017,8/30/2017,2,2017,Second Class,EW-78924,Emily Wilson,Consumer,United States,Eugene,Oregon,13655,West,FUR-CH-60459204,Furniture,Chairs,Ergonomic Mesh Task Chair,62
955,VE-2018-643477,Feb,2/10/2018,2/12/2018,2,2018,Second Class,MT-35455,Michael Thomas,Consumer,United States,Fairview,Mississippi,81526,South,FUR-CH-81161388,Furniture,Chairs,Ergonomic Mesh Task Chair,61
956,NE-2018-297900,Feb,2/3/2018,2/8/2018,5,2018,Standard Class,SG-24474,Susan Garcia,Consumer,United States,Greenville,New Jersey,38304,East,OFF-BI-97069038,Office Supplies,Binders,Cardinal Heavyweight Binders,128
957,DI-2017-823861,Jun,6/7/2017,6/9/2017,2,2017,Second Class,JB-35203,John Brown,Consumer,United States,Springfield,Nebraska,36259,Central,TEC-AC-46118281,Technology,Accessories,Noise Cancelling Headphones,13
958,MO-2018-493782,May,5/14/2018,5/18/2018,4,2018,Standard Class,DB-72555,David Brown,Home Office,United States,Springfield,Missouri,76686,Central,OFF-ST-12194735,Office Supplies,Storage,Plastic Stackable Storage,25
959,MI-2019-735618,Aug,8/28/2019,9/1/2019,4,2019,Standard Class,SA-34239,Sarah Anderson,Corporate,United States,Durham,North Carolina,14194,South,FUR-BO-55542471,Furniture,Bookcases,Sauder Classic Bookcase,66
960,VE-2017-173298,Nov,11/12/2017,11/17/2017,5,2017,Standard Class,LJ-34941,Laura Johnson,Consumer,United States,Riverside,Utah,77720,West,OFF-PA-45846666,Office Supplies,Paper,Hammermill Copy Paper,27
961,WA-2015-522968,Apr,4/24/2015,4/25/2015,1,2015,First Class,LB-72730,Laura Brown,Consumer,United States,Greensboro,North Carolina,88415,South,FUR-BO-85587944,Furniture,Bookcases,Ikea Billy Bookcase,84
962,AR-2017-125397,Feb,2/16/2017,2/18/2017,2,2017,Second Class,CW-88186,Claire Wilson,Corporate,United States,Springfield,Nevada,72977,West,OFF-BI-52301140,Office Supplies,Binders,Cardinal Heavyweight Binders,32
963,MI-2019-708318,Jun,6/6/2019,6/9/2019,3,2019,Standard Class,SW-86411,Sarah Wilson,Corporate,United States,Nashville,Tennessee,90729,South,OFF-BI-54761406,Office Supplies,Binders,Cardinal Heavyweight Binders,36
964,WA-2016-409338,Aug,8/10/2016,8/12/2016,2,2016,Second Class,MD-16247,Michael Davis,Consumer,United States,Fairview,Iowa,18177,Central,OFF-ST-78758494,Office Supplies,Storage,Desktop File Organizer,28
965,AL-2019-954326,Mar,3/20/2019,3/23/2019,3,2019,Standard Class,ST-77623,Sarah Thomas,Home Office,United States,Riverside,Rhode Island,77428,East,OFF-PA-88727929,Office Supplies,Paper,Premium Photo Paper,24
966,IN-2017-391711,Mar,3/21/2017,3/23/2017,2,2017,Second Class,SS-69955,Sarah Smith,Consumer,United States,Fairview,Maine,37937,East,FUR-TA-11464766,Furniture,Tables,Conference Room Table,29
967,PE-2018-607424,Feb,2/13/2018,2/14/2018,1,2018,First Class,DJ-52882,David Johnson,Consumer,United States,Phoenix,Arizona,91715,West,FUR-BO-79659893,Furniture,Bookcases,Sauder Classic Bookcase,47
968,WA-2016-331648,Oct,10/7/2016,10/10/2016,3,2016,Second Class,JD-77783,James Davis,Consumer,United States,Springfield,Oklahoma,85841,South,OFF-BI-12039250,Office Supplies,Binders,Cardinal Heavyweight Binders,21
969,WY-2019-658100,Oct,10/22/2019,10/24/2019,2,2019,Second Class,RA-66384,Robert Anderson,Corporate,United States,Riverside,South Dakota,71667,Central,TEC-AC-37386084,Technology,Accessories,Logitech Wireless Mouse,94
970,MI-2015-520337,Nov,11/6/2015,11/9/2015,3,2015,Standard Class,DT-91391,Daniel Taylor,Corporate,United States,Augusta,Georgia,87227,South,TEC-CO-89169681,Technology,Copiers,HP OfficeJet Pro,78
971,MO-2016-433565,Sep,9/28/2016,10/3/2016,5,2016,Standard Class,MJ-66506,Michael Jackson,Home Office,United States,Springfield,South Dakota,99205,Central,FUR-BO-72137274,Furniture,Bookcases,Sauder Classic Bookcase,77
972,LO-2017-283320,Oct,10/6/2017,10/7/2017,1,2017,First Class,JB-47499,Jessica Brown,Consumer,United States,Miami,Florida,99914,South,OFF-ST-25479700,Office Supplies,Storage,Plastic Stackable Storage,17
973,WY-2017-200369,Oct,10/4/2017,10/6/2017,2,2017,Second Class,DB-35855,Daniel Brown,Home Office,United States,Fairview,Mississippi,86125,South,OFF-BI-54170608,Office Supplies,Binders,Avery Durable Ring Binders,12
974,AR-2017-207891,Aug,8/15/2017,8/18/2017,3,2017,Standard Class,LD-68013,Laura Davis,Corporate,United States,Springfield,New Hampshire,51482,East,FUR-CH-74971375,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",40
975,OH-2015-999135,Jul,7/16/2015,7/19/2015,3,2015,Standard Class,CM-86334,Claire Miller,Consumer,United States,Riverside,Kansas,95888,Central,FUR-TA-94360897,Furniture,Tables,Conference Room Table,226
976,MI-2016-471079,Jan,1/16/2016,1/22/2016,6,2016,Standard Class,WT-91015,William Taylor,Consumer,United States,New York City,New York,13283,East,TEC-AC-67088907,Technology,Accessories,Logitech Wireless Mouse,113
977,NE-2015-101736,Dec,12/14/2015,12/20/2015,6,2015,Standard Class,KJ-48449,Karen Jackson,Consumer,United States,Riverside,Oklahoma,14431,South,FUR-CH-23132663,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",28
978,MO-2017-957634,Apr,4/28/2017,5/3/2017,5,2017,Standard Class,LJ-48506,Linda Johnson,Home Office,United States,Greenville,Wisconsin,13449,Central,OFF-PA-80313212,Office Supplies,Paper,Recycled Printer Paper,43
979,MO-2016-117981,Feb,2/14/2016,2/19/2016,5,2016,Standard Class,JT-13934,John Taylor,Consumer,United States,Greenville,Vermont,57943,East,FUR-CH-73663159,Furniture,Chairs,Global Deluxe Stacking Chair,61
980,AR-2017-476727,Jul,7/15/2017,7/16/2017,1,2017,First Class,LG-38412,Laura Gute,Consumer,United States,Greenville,Minnesota,21398,Central,FUR-BO-33904734,Furniture,Bookcases,Sauder Classic Bookcase,17
981,DE-2017-745729,Dec,12/13/2017,12/18/2017,5,2017,Standard Class,JS-54110,Jessica Smith,Corporate,United States,Pittsburgh,Pennsylvania,50939,East,OFF-ST-84553630,Office Supplies,Storage,Plastic Stackable Storage,75
